Date Timed DHT22, Temperature DHT22,Date Time DHT11, Temperature DHT11
2020-08-25 11:55,29.1,2020-08-29 0:33,28.1
2020-08-25 11:45,29.2,2020-08-29 0:23,28.2
2020-08-25 11:42,27.4,2020-08-29 0:13,28.2
2020-08-25 11:32,29.4,2020-08-29 0:03,28.5
2020-08-25 11:22,29.4,2020-08-28 23:53,28.5
2020-08-25 11:12,29.7,2020-08-28 23:53,28.3
2020-08-25 11:02,29.6,2020-08-28 23:53,28.5
2020-08-25 10:52,29.8,2020-08-28 23:53,28.1
2020-08-25 10:42,30.5,2020-08-28 23:43,28.3
2020-08-25 10:32,30.9,2020-08-28 23:33,27.8
2020-08-25 10:23,31.2,2020-08-28 23:33,28.3
2020-08-25 10:13,31.4,2020-08-28 23:23,27.8
2020-08-25 10:03,31.9,2020-08-28 23:13,28.3
2020-08-25 10:01,31.9,2020-08-28 23:02,28.6
2020-08-25 9:56,31.8,2020-08-28 23:02,28.7
2020-08-25 9:46,31.6,2020-08-28 23:02,28.6
2020-08-25 9:36,31.3,2020-08-28 23:02,28.6
2020-08-25 9:26,30.4,2020-08-28 22:52,28.5
2020-08-25 9:16,30.5,2020-08-28 22:42,28.6
2020-08-25 9:08,30.3,2020-08-28 22:32,28.4
2020-08-25 8:58,30.2,2020-08-28 22:32,28.6
2020-08-25 8:58,30.5,2020-08-28 22:22,28.4
2020-08-25 8:50,30,2020-08-28 22:12,28.3
2020-08-25 8:40,30.1,2020-08-28 22:12,28.4
2020-08-25 8:30,29.8,2020-08-28 22:02,28.3
2020-08-25 8:19,30.1,2020-08-28 21:51,28.1
2020-08-25 8:09,30,2020-08-28 21:41,28.6
2020-08-25 7:59,29.5,2020-08-28 21:31,28.8
2020-08-25 7:49,29.4,2020-08-28 21:21,27.8
2020-08-25 7:39,30.1,2020-08-28 21:21,28.8
2020-08-25 7:29,29.9,2020-08-28 21:11,27.9
2020-08-25 7:19,29.6,2020-08-28 21:01,28
2020-08-25 7:09,29.5,2020-08-28 20:51,28.2
2020-08-25 6:59,29.5,2020-08-28 20:41,28.2
2020-08-25 6:50,29.4,2020-08-28 20:30,28.5
2020-08-25 6:40,29.1,2020-08-28 20:20,28.8
2020-08-25 6:30,28.9,2020-08-28 20:10,28.9
2020-08-25 6:20,29.1,2020-08-28 20:00,29.3
2020-08-25 6:10,28.9,2020-08-28 20:00,29.3
2020-08-25 6:00,29.4,2020-08-28 19:49,29.8
2020-08-25 5:50,29,2020-08-28 19:40,30.2
2020-08-25 5:40,28.7,2020-08-28 19:39,29.8
2020-08-25 5:30,28.9,2020-08-28 19:29,30.2
2020-08-25 5:20,29.2,2020-08-28 19:19,30.7
2020-08-25 5:10,29.1,2020-08-28 19:09,31.8
2020-08-25 5:08,28.9,2020-08-28 18:59,31.8
2020-08-25 4:58,29.1,2020-08-28 18:49,32.8
2020-08-25 4:48,29.5,2020-08-28 18:39,33.3
2020-08-25 4:38,29.1,2020-08-28 18:29,33.3
2020-08-25 4:28,28.9,2020-08-28 18:29,33.3
2020-08-25 4:21,28.7,2020-08-28 18:29,33.3
2020-08-25 4:11,28.5,2020-08-28 18:29,33.5
2020-08-25 4:01,29,2020-08-28 18:18,33.5
2020-08-25 3:58,29.4,2020-08-28 18:08,33.8
2020-08-25 3:48,29.1,2020-08-28 17:58,34.2
2020-08-25 3:38,29,2020-08-28 17:48,34.8
2020-08-25 3:28,28.7,2020-08-28 17:38,34.8
2020-08-25 3:18,28.5,2020-08-28 17:28,35.8
2020-08-25 3:08,28.1,2020-08-28 17:18,35.8
2020-08-25 2:58,28.1,2020-08-28 17:08,35.8
2020-08-25 2:48,28.1,2020-08-28 17:07,36.5
2020-08-25 2:38,27.7,2020-08-28 16:57,36.6
2020-08-25 2:28,27.9,2020-08-28 16:57,36.6
2020-08-25 2:18,27.8,2020-08-28 16:47,36.9
2020-08-25 2:08,27.6,2020-08-28 16:47,36.6
2020-08-25 2:01,28,2020-08-28 16:37,36.4
2020-08-25 1:51,27.7,2020-08-28 16:37,36.9
2020-08-25 1:41,27.9,2020-08-28 16:27,36.4
2020-08-25 1:31,28.5,2020-08-28 16:16,36.6
2020-08-25 1:21,28,2020-08-28 16:06,36.3
2020-08-25 1:11,28.3,2020-08-28 15:56,36.3
2020-08-25 1:01,28.3,2020-08-28 15:46,36.3
2020-08-25 0:51,28.3,2020-08-28 15:36,37
2020-08-25 0:41,28.5,2020-08-28 15:26,37.1
2020-08-25 0:31,28.7,2020-08-28 15:16,36.4
2020-08-25 0:21,28.5,2020-08-28 15:06,36.4
2020-08-25 0:11,28.8,2020-08-28 15:06,36.4
2020-08-25 0:01,30,2020-08-28 15:06,36.7
2020-08-24 23:51,29.8,2020-08-28 14:55,36.8
2020-08-24 23:41,29.9,2020-08-28 14:45,36.5
2020-08-24 23:31,29.9,2020-08-28 14:35,36.8
2020-08-24 23:21,29.7,2020-08-28 14:25,36.4
2020-08-24 23:11,29.6,2020-08-28 14:15,36.7
2020-08-24 23:01,29.2,2020-08-28 14:05,36.3
2020-08-24 22:51,28.9,2020-08-28 14:05,36.7
2020-08-24 22:41,29.1,2020-08-28 13:55,36.2
2020-08-24 22:31,29.9,2020-08-28 13:45,36.3
2020-08-24 22:21,30.4,2020-08-28 13:35,36.3
2020-08-24 22:11,31.9,2020-08-28 13:25,36.2
2020-08-24 22:01,30.6,2020-08-28 13:15,35.6
2020-08-24 21:51,30.5,2020-08-28 13:05,35.2
2020-08-24 21:44,30.4,2020-08-28 12:55,35.1
2020-08-24 21:41,30.4,2020-08-28 12:54,35.5
2020-08-24 21:31,30.2,2020-08-28 12:44,34.6
2020-08-24 21:21,30.3,2020-08-28 12:34,34.4
2020-08-24 21:11,30.3,2020-08-28 12:24,34.2
2020-08-24 21:01,30.4,2020-08-28 12:14,33.7
2020-08-24 20:51,30.6,2020-08-28 12:04,34
2020-08-24 20:41,30.5,2020-08-28 11:54,34
2020-08-24 20:31,30.3,2020-08-28 11:44,33.5
2020-08-24 20:29,30.3,2020-08-28 11:34,33.3
2020-08-24 20:19,30.3,2020-08-28 11:24,33
2020-08-24 20:09,29.5,2020-08-28 11:14,32.6
2020-08-24 20:01,29.2,2020-08-28 11:04,32.2
2020-08-24 19:51,28.8,2020-08-28 10:54,31.8
2020-08-24 19:41,28.6,2020-08-28 10:44,31.4
2020-08-24 19:31,28.8,2020-08-28 10:34,31.1
2020-08-24 19:21,29.2,2020-08-28 10:24,30.8
2020-08-24 19:11,28.6,2020-08-28 10:14,30.2
2020-08-24 19:01,28.2,2020-08-28 10:04,29.8
2020-08-24 18:51,27.8,2020-08-28 9:54,29.5
2020-08-24 18:41,27.5,2020-08-28 9:44,29
2020-08-24 18:31,27.7,2020-08-28 9:34,28.6
2020-08-24 18:21,27.8,2020-08-28 9:24,28.2
2020-08-24 18:11,27.7,2020-08-28 9:14,28
2020-08-24 18:01,28.2,2020-08-28 9:04,27.7
2020-08-24 17:51,28.7,2020-08-28 8:54,27.4
2020-08-24 17:41,28.6,2020-08-28 8:44,27.2
2020-08-24 17:31,28.8,2020-08-28 8:34,27
2020-08-24 17:21,28.9,2020-08-28 8:24,26.6
2020-08-24 17:11,28.7,2020-08-28 8:14,26.5
2020-08-24 17:02,28.6,2020-08-28 8:04,26.2
2020-08-24 16:52,27.6,2020-08-28 7:54,26
2020-08-24 16:42,28.1,2020-08-28 7:44,25.7
2020-08-24 16:32,28.4,2020-08-28 7:34,25.6
2020-08-24 16:22,28.4,2020-08-28 7:24,25.5
2020-08-24 16:12,28,2020-08-28 7:14,25.3
2020-08-24 16:02,28.8,2020-08-28 7:04,25.1
2020-08-24 15:52,29.2,2020-08-28 6:54,25
2020-08-24 15:44,29.2,2020-08-28 6:44,24.8
2020-08-24 15:34,28.4,2020-08-28 6:34,24.7
2020-08-24 15:32,28.2,2020-08-28 6:24,24.8
2020-08-24 15:22,28.3,2020-08-28 6:14,24.7
2020-08-24 15:12,27.9,2020-08-28 6:04,24.5
2020-08-24 15:02,27.5,2020-08-28 5:54,24.4
2020-08-24 14:52,27.6,2020-08-28 5:44,24.2
2020-08-24 14:42,27.4,2020-08-28 5:34,24.5
2020-08-24 14:32,27.5,2020-08-28 5:24,24.5
2020-08-24 14:22,28.2,2020-08-28 5:14,24.5
2020-08-24 14:12,28.7,2020-08-28 5:04,24.3
2020-08-24 14:02,28.7,2020-08-28 4:54,24.2
2020-08-24 13:52,29.5,2020-08-28 4:44,24
2020-08-24 13:42,28.5,2020-08-28 4:34,24.6
2020-08-24 13:32,28.1,2020-08-28 4:24,24.6
2020-08-24 13:31,27.9,2020-08-28 4:14,24.8
2020-08-24 13:27,28.4,2020-08-28 4:04,25.1
2020-08-24 13:17,29.2,2020-08-28 3:54,25.2
2020-08-24 13:07,28.9,2020-08-28 3:44,25.2
2020-08-24 12:57,28.5,2020-08-28 3:33,25.5
2020-08-24 12:47,28.3,2020-08-28 3:23,25.2
2020-08-24 12:37,28.8,2020-08-28 3:13,25.4
2020-08-24 12:27,28.9,2020-08-28 3:03,25.4
2020-08-24 12:17,29.1,2020-08-28 2:53,25.6
2020-08-24 12:07,29.3,2020-08-28 2:43,25.5
2020-08-24 12:05,28.9,2020-08-28 2:33,25.8
2020-08-24 11:55,29.1,2020-08-28 2:23,26.3
2020-08-24 11:45,28.9,2020-08-28 2:13,25.9
2020-08-24 11:35,28.8,2020-08-28 2:03,25.5
2020-08-24 11:25,29.5,2020-08-28 1:53,26.2
2020-08-24 11:25,29.5,2020-08-28 1:43,26.3
2020-08-24 11:15,29.5,2020-08-28 1:33,26.2
2020-08-24 11:05,28.9,2020-08-28 1:23,26.1
2020-08-24 10:55,29,2020-08-28 1:13,26
2020-08-24 10:45,28.9,2020-08-28 1:03,25.8
2020-08-24 10:39,29.3,2020-08-28 0:53,26.3
2020-08-24 10:35,29.3,2020-08-28 0:43,26.3
2020-08-24 10:32,29.5,2020-08-28 0:33,26.2
2020-08-24 10:22,29,2020-08-28 0:23,26.6
2020-08-24 10:12,29.4,2020-08-28 0:13,26.9
2020-08-24 10:02,30.8,2020-08-28 0:03,26.3
2020-08-24 9:52,30.4,2020-08-27 23:53,27.1
2020-08-24 9:42,30.7,2020-08-27 23:43,27.4
2020-08-24 9:34,30,2020-08-27 23:33,27
2020-08-24 9:24,30,2020-08-27 23:23,26.8
2020-08-24 9:14,29.8,2020-08-27 23:13,26.9
2020-08-24 9:08,29.9,2020-08-27 23:03,27.1
2020-08-24 8:58,30.4,2020-08-27 22:53,27.1
2020-08-24 8:48,30.8,2020-08-27 22:43,27.4
2020-08-24 8:38,30.8,2020-08-27 22:33,28.1
2020-08-24 8:36,30.7,2020-08-27 22:23,28.7
2020-08-24 8:32,30.6,2020-08-27 22:13,28.8
2020-08-24 8:22,31,2020-08-27 22:03,28.6
2020-08-24 8:12,31,2020-08-27 21:53,28.8
2020-08-24 8:02,30.6,2020-08-27 21:43,29.1
2020-08-24 7:52,30.4,2020-08-27 21:33,29
2020-08-24 7:42,30,2020-08-27 21:23,28.9
2020-08-24 7:39,30.3,2020-08-27 21:13,29.4
2020-08-24 7:29,30.5,2020-08-27 21:03,29.5
2020-08-24 7:19,30.3,2020-08-27 20:53,29.6
2020-08-24 7:09,30,2020-08-27 20:43,29.9
2020-08-24 7:08,30,2020-08-27 20:33,30.1
2020-08-24 6:58,29.6,2020-08-27 20:23,30.8
2020-08-24 6:48,29.8,2020-08-27 20:13,30.9
2020-08-24 6:46,29.8,2020-08-27 20:03,30.8
2020-08-24 6:36,29.6,2020-08-27 19:53,31.2
2020-08-24 6:26,29.3,2020-08-27 19:43,31.9
2020-08-24 6:20,29.3,2020-08-27 19:33,32.4
2020-08-24 6:10,29.6,2020-08-27 19:23,32.6
2020-08-24 6:00,29.5,2020-08-27 19:13,32.8
2020-08-24 5:53,29.5,2020-08-27 19:03,33.2
2020-08-24 5:43,29.6,2020-08-27 18:53,33.7
2020-08-24 5:33,29.3,2020-08-27 18:43,34.2
2020-08-24 5:23,28.5,2020-08-27 18:33,34.6
2020-08-24 5:13,28.8,2020-08-27 18:23,34.8
2020-08-24 5:03,29,2020-08-27 18:13,35.4
2020-08-24 4:53,29.5,2020-08-27 18:03,36
2020-08-24 4:43,29.5,2020-08-27 17:53,36.3
2020-08-24 4:33,29.2,2020-08-27 17:43,37.1
2020-08-24 4:23,29.1,2020-08-27 17:33,37.3
2020-08-24 4:13,29,2020-08-27 17:23,37.4
2020-08-24 4:03,29.2,2020-08-27 17:13,38.3
2020-08-24 3:53,29.2,2020-08-27 17:03,38.3
2020-08-24 3:43,28.3,2020-08-27 16:53,38.4
2020-08-24 3:33,28.5,2020-08-27 16:43,38.6
2020-08-24 3:23,28.8,2020-08-27 16:33,38.9
2020-08-24 3:13,28.6,2020-08-27 16:23,38.7
2020-08-24 3:03,28.2,2020-08-27 16:13,38.3
2020-08-24 2:53,28.5,2020-08-27 16:03,38.3
2020-08-24 2:43,29,2020-08-27 15:53,38.5
2020-08-24 2:33,28.2,2020-08-27 15:43,38.5
2020-08-24 2:23,28.7,2020-08-27 15:33,38.5
2020-08-24 2:13,28.8,2020-08-27 15:23,38.2
2020-08-24 2:03,29,2020-08-27 15:13,38
2020-08-24 1:53,29.2,2020-08-27 15:03,38.2
2020-08-24 1:43,29.3,2020-08-27 14:53,37.7
2020-08-24 1:33,29.2,2020-08-27 14:43,37.6
2020-08-24 1:32,29.1,2020-08-27 14:33,37.2
2020-08-24 1:22,28.5,2020-08-27 14:23,37.1
2020-08-24 1:12,28.5,2020-08-27 14:13,36.8
2020-08-24 1:02,28.9,2020-08-27 14:03,36.8
2020-08-24 0:52,29,2020-08-27 13:53,36.7
2020-08-24 0:42,29,2020-08-27 13:43,36.2
2020-08-24 0:32,29.1,2020-08-27 13:33,36.1
2020-08-24 0:22,28.9,2020-08-27 13:23,35.8
2020-08-24 0:12,29.2,2020-08-27 13:13,35.2
2020-08-24 0:02,29.1,2020-08-27 13:03,35.1
2020-08-23 23:52,28.9,2020-08-27 12:53,34.6
2020-08-23 23:42,30,2020-08-27 12:43,34.6
2020-08-23 23:32,29.9,2020-08-27 12:35,34
2020-08-23 23:22,29.9,2020-08-27 12:25,33.9
2020-08-23 23:12,30.2,2020-08-27 12:15,33.8
2020-08-23 23:02,30.2,2020-08-27 12:05,33.5
2020-08-23 22:56,30.3,2020-08-27 11:55,32.9
2020-08-23 22:51,30.3,2020-08-27 11:45,32.4
2020-08-23 22:45,30.1,2020-08-27 11:35,31.6
2020-08-23 22:35,29.9,2020-08-27 11:25,31.3
2020-08-23 22:25,29.7,2020-08-27 11:15,31.2
2020-08-23 22:19,29.8,2020-08-27 11:05,30.6
2020-08-23 22:09,30.2,2020-08-27 10:55,30
2020-08-23 22:08,30.2,2020-08-27 10:45,29.8
2020-08-23 21:58,29.8,2020-08-27 10:35,29.6
2020-08-23 21:48,29.8,2020-08-27 10:25,29.5
2020-08-23 21:38,30.1,2020-08-27 10:15,29.3
2020-08-23 21:28,30.8,2020-08-27 10:05,28.8
2020-08-23 21:18,30.7,2020-08-27 9:55,28.4
2020-08-23 21:08,30.7,2020-08-27 9:45,28.1
2020-08-23 20:58,30.8,2020-08-27 9:35,27.4
2020-08-23 20:48,31,2020-08-27 9:25,27.3
2020-08-23 20:40,31,2020-08-27 9:13,26.9
2020-08-23 20:30,30.6,2020-08-27 9:03,26.3
2020-08-23 20:24,30.6,2020-08-27 8:53,26.3
2020-08-23 20:14,30.3,2020-08-27 8:43,26.3
2020-08-23 20:04,29.8,2020-08-27 8:33,26
2020-08-23 19:54,29.7,2020-08-27 8:23,25.8
2020-08-23 19:44,29.6,2020-08-27 8:13,25.6
2020-08-23 19:34,29.3,2020-08-27 8:03,25.6
2020-08-23 19:24,29.4,2020-08-27 7:53,25.5
2020-08-23 19:14,29.4,2020-08-27 7:43,24.8
2020-08-23 19:04,29.2,2020-08-27 7:33,24.7
2020-08-23 18:54,28.6,2020-08-27 7:23,24.5
2020-08-23 18:44,28.2,2020-08-27 7:13,24.5
2020-08-23 18:34,28.3,2020-08-27 7:03,24.6
2020-08-23 18:24,28.2,2020-08-27 6:53,24.5
2020-08-23 18:14,27.7,2020-08-27 6:43,24.7
2020-08-23 18:04,28.3,2020-08-27 6:33,25
2020-08-23 17:54,29.1,2020-08-27 6:23,25.6
2020-08-23 17:51,28.9,2020-08-27 6:13,26.1
2020-08-23 17:41,28.1,2020-08-27 6:03,26.4
2020-08-23 17:31,28.4,2020-08-27 5:53,26.5
2020-08-23 17:21,28.3,2020-08-27 5:43,26.5
2020-08-23 17:20,28.3,2020-08-27 5:33,26.7
2020-08-23 17:10,28.4,2020-08-27 5:23,26.9
2020-08-23 17:03,28.1,2020-08-27 5:13,26.9
2020-08-23 16:53,28.2,2020-08-27 5:03,26.8
2020-08-23 16:43,28,2020-08-27 4:53,26.9
2020-08-23 16:33,28,2020-08-27 4:43,27
2020-08-23 16:23,28,2020-08-27 4:33,26.8
2020-08-23 16:13,27.1,2020-08-27 4:23,26.9
2020-08-23 16:03,29.2,2020-08-27 4:13,26.8
2020-08-23 15:53,28.9,2020-08-27 4:03,26.9
2020-08-23 15:43,28.5,2020-08-27 3:53,27.3
2020-08-23 15:33,28.1,2020-08-27 3:43,27.3
2020-08-23 15:23,28,2020-08-27 3:33,27.2
2020-08-23 15:13,28.5,2020-08-27 3:23,27.3
2020-08-23 15:03,28.9,2020-08-27 3:13,27.4
2020-08-23 14:52,29.3,2020-08-27 3:03,27.2
2020-08-23 14:42,29.8,2020-08-27 2:53,27.3
2020-08-23 14:32,30,2020-08-27 2:43,29.6
2020-08-23 14:22,29.5,2020-08-27 2:33,28.3
2020-08-23 14:12,29.3,2020-08-27 2:23,29
2020-08-23 14:02,29.1,2020-08-27 2:13,29.4
2020-08-23 13:52,29.3,2020-08-27 2:03,30
2020-08-23 13:42,28.7,2020-08-27 1:53,29.9
2020-08-23 13:36,28.9,2020-08-27 1:43,28.4
2020-08-23 13:29,29.2,2020-08-27 1:33,27.8
2020-08-23 13:19,29.5,2020-08-27 1:23,27.5
2020-08-23 13:09,29.7,2020-08-27 1:12,27.1
2020-08-23 12:59,29.7,2020-08-27 1:03,27.3
2020-08-23 12:49,29,2020-08-27 0:53,27.1
2020-08-23 12:39,29.2,2020-08-27 0:43,26.8
2020-08-23 12:29,29.8,2020-08-27 0:32,27
2020-08-23 12:19,29.6,2020-08-27 0:23,27.1
2020-08-23 12:09,29.2,2020-08-27 0:13,27
2020-08-23 11:59,28.9,2020-08-27 0:02,27.4
2020-08-23 11:49,29.3,2020-08-26 23:53,28
2020-08-23 11:39,29.3,2020-08-26 23:42,28.5
2020-08-23 11:29,29.6,2020-08-26 23:33,28.9
2020-08-23 11:19,28.9,2020-08-26 23:23,27.8
2020-08-23 11:09,29.2,2020-08-26 23:12,27.9
2020-08-23 10:59,28.9,2020-08-26 23:02,27.9
2020-08-23 10:49,29.3,2020-08-26 22:52,28
2020-08-23 10:39,29.2,2020-08-26 22:42,28.2
2020-08-23 10:29,29.1,2020-08-26 22:33,28.2
2020-08-23 10:19,28.6,2020-08-26 22:23,28.3
2020-08-23 10:09,29.2,2020-08-26 22:12,28.5
2020-08-23 9:59,28.6,2020-08-26 22:02,28.8
2020-08-23 9:49,28.6,2020-08-26 21:52,28.8
2020-08-23 9:39,28.4,2020-08-26 21:42,29
2020-08-23 9:29,28.4,2020-08-26 21:32,29
2020-08-23 9:19,28.7,2020-08-26 21:22,29.1
2020-08-23 9:09,29,2020-08-26 21:12,29.4
2020-08-23 9:04,28.9,2020-08-26 21:02,29.4
2020-08-23 8:59,26.8,2020-08-26 20:52,30
2020-08-23 8:50,29.5,2020-08-26 20:42,30
2020-08-23 8:42,30,2020-08-26 20:32,30.1
2020-08-23 8:32,30.4,2020-08-26 20:22,30.4
2020-08-23 8:22,30.2,2020-08-26 20:12,30.7
2020-08-23 8:12,29.9,2020-08-26 20:02,30.9
2020-08-23 8:02,30.2,2020-08-26 19:52,31.3
2020-08-23 7:52,30.3,2020-08-26 19:42,31.6
2020-08-23 7:42,30,2020-08-26 19:32,31.8
2020-08-23 7:32,29.8,2020-08-26 19:22,32.1
2020-08-23 7:22,29.6,2020-08-26 19:13,32.4
2020-08-23 7:12,29.5,2020-08-26 19:02,32.8
2020-08-23 7:05,29.4,2020-08-26 18:52,33.3
2020-08-23 6:55,29.6,2020-08-26 18:42,33.9
2020-08-23 6:45,29.2,2020-08-26 18:32,34.3
2020-08-23 6:35,29.5,2020-08-26 18:22,34.7
2020-08-23 6:25,29.3,2020-08-26 18:12,35.2
2020-08-23 6:15,29.4,2020-08-26 18:02,35.6
2020-08-23 6:05,29.2,2020-08-26 17:52,35.6
2020-08-23 5:55,28.8,2020-08-26 17:42,36.2
2020-08-23 5:45,29.3,2020-08-26 17:32,36.3
2020-08-23 5:35,29.2,2020-08-26 17:22,36.7
2020-08-23 5:25,29.3,2020-08-26 17:12,36.9
2020-08-23 5:15,29.1,2020-08-26 17:02,37
2020-08-23 5:05,29.1,2020-08-26 16:52,37.6
2020-08-23 4:57,29,2020-08-26 16:42,37.2
2020-08-23 4:47,29.1,2020-08-26 16:32,37.6
2020-08-23 4:39,29.1,2020-08-26 16:22,37.6
2020-08-23 4:29,28.7,2020-08-26 16:12,37.2
2020-08-23 4:19,29.2,2020-08-26 16:02,36.8
2020-08-23 4:09,28,2020-08-26 15:52,37.7
2020-08-23 3:59,28.4,2020-08-26 15:42,37.2
2020-08-23 3:49,28.3,2020-08-26 15:32,37.3
2020-08-23 3:39,27.8,2020-08-26 15:22,37.3
2020-08-23 3:29,28.3,2020-08-26 15:12,36.9
2020-08-23 3:19,29.1,2020-08-26 15:02,36.9
2020-08-23 3:09,30.2,2020-08-26 14:52,36.4
2020-08-23 2:59,30.4,2020-08-26 14:42,36.5
2020-08-23 2:56,30.4,2020-08-26 14:32,36.6
2020-08-23 2:46,30.2,2020-08-26 14:22,36
2020-08-23 2:36,30,2020-08-26 14:12,36.1
2020-08-23 2:26,29.9,2020-08-26 14:03,36.3
2020-08-23 2:16,30.2,2020-08-26 13:52,36.1
2020-08-23 2:06,30,2020-08-26 13:42,36.1
2020-08-23 1:56,30,2020-08-26 13:32,35.9
2020-08-23 1:54,30,2020-08-26 13:21,35.7
2020-08-23 1:44,29.8,2020-08-26 13:10,35.3
2020-08-23 1:34,29.8,2020-08-26 13:00,34.8
2020-08-23 1:24,29.8,2020-08-26 12:49,34.8
2020-08-23 1:14,29.6,2020-08-26 12:38,34.5
2020-08-23 1:04,29,2020-08-26 12:27,34.2
2020-08-23 0:54,28.6,2020-08-26 12:16,34
2020-08-23 0:44,29.1,2020-08-26 12:06,33.8
2020-08-23 0:34,28.5,2020-08-26 11:55,33.4
2020-08-23 0:24,29.8,2020-08-26 11:44,33
2020-08-23 0:14,30.2,2020-08-26 11:34,32.5
2020-08-23 0:04,31.1,2020-08-26 11:23,32.3
2020-08-22 23:54,31.3,2020-08-26 11:12,31.9
2020-08-22 23:44,31.3,2020-08-26 11:01,31.6
2020-08-22 23:34,31.5,2020-08-26 10:51,31.3
2020-08-22 23:33,31.5,2020-08-26 10:40,31
2020-08-22 23:23,31.6,2020-08-26 10:29,30.6
2020-08-22 23:13,31.2,2020-08-26 10:18,30.1
2020-08-22 23:03,31.3,2020-08-26 10:08,29.6
2020-08-22 22:53,31.4,2020-08-26 9:57,29.3
2020-08-22 22:43,31.3,2020-08-26 9:46,28.6
2020-08-22 22:33,31.2,2020-08-26 9:35,28.3
2020-08-22 22:26,30.9,2020-08-26 9:25,27.8
2020-08-22 22:16,30.1,2020-08-26 9:14,27.6
2020-08-22 22:06,29.6,2020-08-26 9:03,27.3
2020-08-22 21:56,30.6,2020-08-26 8:52,27.1
2020-08-22 21:46,31.3,2020-08-26 8:42,26.9
2020-08-22 21:41,31,2020-08-26 8:31,26.9
2020-08-22 21:31,31.1,2020-08-26 8:20,27.1
2020-08-22 21:21,32.4,2020-08-26 8:09,27.4
2020-08-22 21:11,32.6,2020-08-26 7:59,27.1
2020-08-22 21:01,32.6,2020-08-26 7:48,26.9
2020-08-22 20:51,32.5,2020-08-26 7:37,26.5
2020-08-22 20:41,32.2,2020-08-26 7:26,26.1
2020-08-22 20:33,32.3,2020-08-26 7:16,25.7
2020-08-22 20:23,32.2,2020-08-26 7:06,25.8
2020-08-22 20:13,32.2,2020-08-26 6:55,25.5
2020-08-22 20:03,31.9,2020-08-26 6:44,25.1
2020-08-22 19:53,30.3,2020-08-26 6:34,25.1
2020-08-22 19:47,31.4,2020-08-26 6:24,25.1
2020-08-22 19:37,32,2020-08-26 6:13,24.9
2020-08-22 19:27,31.8,2020-08-26 6:03,24.9
2020-08-22 19:18,31.8,2020-08-26 5:52,24.9
2020-08-22 19:08,31.9,2020-08-26 5:42,24.9
2020-08-22 18:58,30.9,2020-08-26 5:32,24.7
2020-08-22 18:48,30.5,2020-08-26 5:22,24.6
2020-08-22 18:40,30,2020-08-26 5:11,24.5
2020-08-22 18:30,30.1,2020-08-26 5:01,24.5
2020-08-22 18:20,29.8,2020-08-26 4:51,24.3
2020-08-22 18:16,29.7,2020-08-26 4:41,24.4
2020-08-22 18:06,30,2020-08-26 4:31,24.4
2020-08-22 17:56,29.7,2020-08-26 4:21,24.5
2020-08-22 17:53,29.7,2020-08-26 4:11,24.6
2020-08-22 17:43,30.1,2020-08-26 4:00,24.6
2020-08-22 17:33,31,2020-08-26 3:50,24.6
2020-08-22 17:23,31.1,2020-08-26 3:40,24.5
2020-08-22 17:17,30.7,2020-08-26 3:30,24.5
2020-08-22 17:07,30.2,2020-08-26 3:19,24.5
2020-08-22 16:58,31.1,2020-08-26 3:09,24.5
2020-08-22 16:48,31.5,2020-08-26 2:58,25
2020-08-22 16:38,31.2,2020-08-26 2:48,25
2020-08-22 16:28,31.5,2020-08-26 2:38,25
2020-08-22 16:18,32.1,2020-08-26 2:28,25.4
2020-08-22 16:17,32.1,2020-08-26 2:17,25.9
2020-08-22 16:07,32,2020-08-26 2:06,26
2020-08-22 15:57,31.4,2020-08-26 1:55,26.2
2020-08-22 15:47,32.1,2020-08-26 1:44,26.2
2020-08-22 15:41,32.1,2020-08-26 1:34,26.6
2020-08-22 15:31,32.1,2020-08-26 1:23,26.9
2020-08-22 15:21,32,2020-08-26 1:12,26.8
2020-08-22 15:11,32.3,2020-08-26 1:01,26.4
2020-08-22 15:01,32.8,2020-08-26 0:51,26.3
2020-08-22 14:51,32.8,2020-08-26 0:40,26.6
2020-08-22 14:41,33,2020-08-26 0:29,26.9
2020-08-22 14:31,33.2,2020-08-26 0:18,27.4
2020-08-22 14:21,33.3,2020-08-26 0:08,27.5
2020-08-22 14:11,33.8,2020-08-25 23:57,27.5
2020-08-22 14:01,34,2020-08-25 23:46,27.5
2020-08-22 13:51,34.1,2020-08-25 23:36,27.6
2020-08-22 13:41,34.5,2020-08-25 23:25,27.6
2020-08-22 13:31,34.5,2020-08-25 23:14,27.6
2020-08-22 13:21,34.7,2020-08-25 23:03,27.6
2020-08-22 13:11,34.9,2020-08-25 22:52,27.6
2020-08-22 13:01,35,2020-08-25 22:42,28.2
2020-08-22 12:51,35,2020-08-25 22:31,28.2
2020-08-22 12:41,35.2,2020-08-25 22:20,27.9
2020-08-22 12:31,35.1,2020-08-25 22:09,28.1
2020-08-22 12:21,34.9,2020-08-25 21:59,28.6
2020-08-22 12:11,34.9,2020-08-25 21:48,28.5
2020-08-22 12:01,35.2,2020-08-25 21:37,28.5
2020-08-22 11:52,35,2020-08-25 21:26,28.5
2020-08-22 11:41,34.6,2020-08-25 21:16,28.6
2020-08-22 11:31,34.9,2020-08-25 21:05,28.9
2020-08-22 11:21,35.2,2020-08-25 20:54,28.9
